Model,Scenario,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100,Category,Category_name
AIM/CGE 2.1,CO_CurPol,73.81569999999999,92.2781,110.7543,129.2829,148.6164,157.3665,160.0533,163.5487,169.8861,177.5402,C7,C7: limit warming to 4°C (>50%)
AIM/CGE 2.1,CO_GPP,73.81569999999999,92.2107,105.8416,112.2311,123.7742,249.7183690683707,298.15310604759156,343.0819348707059,385.7049770187204,421.572845302651,no-climate-assessment,no-climate-assessment
AIM/CGE 2.1,CO_NDCplus,73.81569999999999,92.2095,111.9777,131.9749,150.0606,249.7183690683707,298.15310604759156,343.0819348707059,385.7049770187204,421.572845302651,no-climate-assessment,no-climate-assessment
AIM/CGE 2.1,EMF33_Baseline,75.5368,99.6136,123.5763,148.2198,169.9032,187.813,221.8103,254.7106,279.2884,307.2706,failed-vetting,failed-vetting
AIM/CGE 2.1,EMF33_Med2C_cost100,75.5593,100.0899,121.7287,163.7046,191.338,221.5198,256.2059,273.2373,293.7523,308.9942,failed-vetting,failed-vetting
AIM/CGE 2.1,EMF33_Med2C_full,75.5608,100.1041,121.818,163.839,192.9137,223.0131,252.4601,274.9531,296.3755,315.1768,failed-vetting,failed-vetting
AIM/CGE 2.1,EMF33_Med2C_nobeccs,75.5608,100.1041,121.8214,166.4018,198.4122,242.6084,300.8896,317.0935,332.4586,345.5051,failed-vetting,failed-vetting
AIM/CGE 2.1,EMF33_Med2C_nofuel,75.5608,100.1346,122.0629,168.879,204.4796,252.671,315.3969,333.4876,350.0861,363.7445,failed-vetting,failed-vetting
AIM/CGE 2.1,EMF33_Med2C_none,75.5716,100.1543,122.6047,170.8381,209.0033,260.613,329.7181,348.9505,365.8287,380.3621,failed-vetting,failed-vetting
AIM/CGE 2.1,EMF33_WB2C_cost100,75.5593,100.0899,121.7287,196.2848,225.8133,263.9106,326.9423,340.6659,352.3730000000002,361.6568,failed-vetting,failed-vetting
AIM/CGE 2.1,EMF33_WB2C_full,75.5608,100.1041,121.818,196.327,222.1389,254.8081,315.1724,328.0503,338.7629,347.1993,failed-vetting,failed-vetting
AIM/CGE 2.1,EMF33_tax_hi_full,75.5608,99.862,114.7275,138.2531,170.328,215.8141,257.6021,293.654,325.576,352.5075,failed-vetting,failed-vetting
AIM/CGE 2.1,EMF33_tax_hi_none,75.5716,99.9098,114.7826,138.0938,169.6102,215.1889,261.5079,303.6229,341.9422,376.9477,failed-vetting,failed-vetting
AIM/CGE 2.1,EMF33_tax_lo_full,75.5608,99.862,118.1758,139.4743,160.3029,179.7981,207.5035,247.2006,283.7997,316.4341,failed-vetting,failed-vetting
AIM/CGE 2.1,EMF33_tax_lo_none,75.5716,99.9098,118.2753,139.6479,160.4726,179.9607,208.345,250.5314,290.5655,328.9166,failed-vetting,failed-vetting
AIM/CGE 2.1,TERL_15D_LowCarbonTransportPolicy,75.2582,100.2069,133.3646,218.2223,231.0029,244.7531,273.8384,312.741,359.0631,396.0359,failed-vetting,failed-vetting
AIM/CGE 2.1,TERL_15D_NoTransportPolicy,75.5273,100.3238,136.79,223.6001,237.4037,254.0979,291.3646,334.7940000000001,382.9997,427.4015,failed-vetting,failed-vetting
AIM/CGE 2.1,TERL_2D_LowCarbonTransportPolicy,75.2582,100.2069,124.2826,160.4521,198.5635,238.4066,262.8399,291.1174,328.5582,366.3736,failed-vetting,failed-vetting
AIM/CGE 2.1,TERL_2D_NoTransportPolicy,75.5273,100.3238,126.6305,163.3379,200.6443,240.1547,267.3498,308.3498,346.1786,385.2868,failed-vetting,failed-vetting
AIM/CGE 2.1,TERL_Baseline_LowCarbonTransportPolicy,75.2307,99.5678,124.8747,150.9614,173.4213,185.0447,207.1151,237.962,265.6521,287.0746,failed-vetting,failed-vetting
AIM/CGE 2.1,TERL_Baseline_NoTransportPolicy,75.4994,100.1966,125.5592,150.8651,171.8256,184.9174,208.1905,238.1994,264.5906,293.3217,failed-vetting,failed-vetting
AIM/CGE 2.2,EN_INDCi2030_1000f,76.3377,102.3634,135.3315,187.0154,221.4159,294.4903,363.2906,403.0691,426.2421,446.5464,C3,C3: limit warming to 2°C (>67%)
AIM/CGE 2.2,EN_INDCi2030_1200,76.3377,102.3634,135.3315,185.9744,218.3484,290.0039,348.1395,377.0532,402.0259,423.6975,C4,C4: limit warming to 2°C (>50%)
AIM/CGE 2.2,EN_INDCi2030_1200f,76.3377,102.3634,135.3315,179.7114,206.0303,272.0282,338.7263,397.0476,422.4495,444.0225,C4,C4: limit warming to 2°C (>50%)
AIM/CGE 2.2,EN_INDCi2030_1400,76.3377,102.3634,135.3315,176.4599,201.8149,251.8972,330.1629,368.532,395.9539,420.5197,C4,C4: limit warming to 2°C (>50%)
AIM/CGE 2.2,EN_INDCi2030_1400f,76.3377,102.3634,135.3315,171.9702,198.9294,243.9596,317.9877,373.94,419.5989,442.5501,C4,C4: limit warming to 2°C (>50%)
AIM/CGE 2.2,EN_INDCi2030_1600,76.3377,102.3634,135.3315,168.7262,197.3518,240.0396,309.6945,366.8438,395.0375,419.9455,C5,C5: limit warming to 2.5°C (>50%)
AIM/CGE 2.2,EN_INDCi2030_1600f,76.3377,102.3634,135.3315,166.7743,196.228,236.1491,300.8424,360.3971,405.7001,429.803,C5,C5: limit warming to 2.5°C (>50%)
AIM/CGE 2.2,EN_INDCi2030_1800,76.3377,102.3634,135.3315,164.6703,195.4332,230.3437,285.9062,347.5721,391.0744,416.4523,C5,C5: limit warming to 2.5°C (>50%)
