Model,Scenario,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100,Category,Category_name
AIM/CGE 2.1,CO_2Deg2030,0.2299999999999999,0.3111,0.3896999999999999,0.4952,0.6060000000000001,2.236372208494915,2.50450329907943,2.783646499551391,2.9311455406842644,3.028776166871727,no-climate-assessment,no-climate-assessment
AIM/CGE 2.1,CO_BAU,0.2300999999999999,0.3011999999999999,0.3508,0.3959,0.4466,2.236372208494915,2.50450329907943,2.783646499551391,2.9311455406842644,3.028776166871727,no-climate-assessment,no-climate-assessment
AIM/CGE 2.1,CO_Bridge,0.2299999999999999,0.311,0.3882,0.4635,0.5446,0.5803,0.625,0.6649,0.6991,0.7347,C3,C3: limit warming to 2°C (>67%)
AIM/CGE 2.1,CO_CurPol,0.2299999999999999,0.311,0.3743999999999999,0.4203,0.475,0.5028,0.517,0.5328,0.5566,0.5846,C7,C7: limit warming to 4°C (>50%)
AIM/CGE 2.1,CO_GPP,0.2299999999999999,0.311,0.3882,0.4595,0.535,2.236372208494915,2.50450329907943,2.783646499551391,2.9311455406842644,3.028776166871727,no-climate-assessment,no-climate-assessment
AIM/CGE 2.1,CO_NDCplus,0.2299999999999999,0.3111,0.3896999999999999,0.4575,0.4843999999999999,2.236372208494915,2.50450329907943,2.783646499551391,2.9311455406842644,3.028776166871727,no-climate-assessment,no-climate-assessment
AIM/CGE 2.1,EMF33_Baseline,0.1988,0.2296,0.271,0.31,0.351,0.3935,0.4404,0.5008,0.5609000000000001,0.6221,failed-vetting,failed-vetting
AIM/CGE 2.1,EMF33_Med2C_cost100,0.1989,0.2307,0.2767,0.3308,0.3871,0.4549,0.5311,0.6052000000000001,0.6625,0.7152000000000001,failed-vetting,failed-vetting
AIM/CGE 2.1,EMF33_Med2C_full,0.198999999999999,0.2308,0.2767,0.3308,0.386,0.4505,0.5203,0.5798,0.6352,0.6858000000000001,failed-vetting,failed-vetting
AIM/CGE 2.1,EMF33_Med2C_nobeccs,0.198999999999999,0.2308,0.2767,0.3308,0.3877,0.4564,0.5334,0.6135,0.6949000000000001,0.775,failed-vetting,failed-vetting
AIM/CGE 2.1,EMF33_Med2C_nofuel,0.198999999999999,0.2308,0.2768,0.3309,0.3904,0.4606,0.5384,0.6193000000000001,0.7017,0.7853,failed-vetting,failed-vetting
AIM/CGE 2.1,EMF33_Med2C_none,0.198999999999999,0.231,0.2769,0.3311,0.3916,0.4621,0.5401,0.6212,0.7043,0.7882,failed-vetting,failed-vetting
AIM/CGE 2.1,EMF33_WB2C_cost100,0.1989,0.2307,0.2767,0.3308,0.3924,0.4633000000000001,0.5414,0.6227,0.7059000000000001,0.7898000000000001,failed-vetting,failed-vetting
AIM/CGE 2.1,EMF33_WB2C_full,0.198999999999999,0.2308,0.2767,0.3308,0.3924,0.4626,0.5406000000000001,0.6218,0.7041000000000001,0.7873,failed-vetting,failed-vetting
AIM/CGE 2.1,EMF33_tax_hi_full,0.198999999999999,0.2275,0.2742,0.327999999999999,0.3891,0.4596,0.5372,0.618,0.7006,0.7848,failed-vetting,failed-vetting
AIM/CGE 2.1,EMF33_tax_hi_none,0.198999999999999,0.2276,0.2743,0.3281,0.3893,0.4598,0.5375,0.6183000000000001,0.7010000000000001,0.7852,failed-vetting,failed-vetting
AIM/CGE 2.1,EMF33_tax_lo_full,0.198999999999999,0.2275,0.2742,0.327999999999999,0.3891,0.4596,0.5372,0.618,0.7006,0.7848,failed-vetting,failed-vetting
AIM/CGE 2.1,EMF33_tax_lo_none,0.198999999999999,0.2276,0.2743,0.3281,0.3893,0.4598,0.5375,0.6183000000000001,0.7010000000000001,0.7852,failed-vetting,failed-vetting
AIM/CGE 2.1,TERL_15D_LowCarbonTransportPolicy,0.1967,0.2244,0.2704,0.3235,0.3839,0.4531,0.5282,0.6078,0.6894,0.7727,failed-vetting,failed-vetting
AIM/CGE 2.1,TERL_15D_NoTransportPolicy,0.1978,0.2265,0.2727,0.3263,0.3871,0.4572,0.5345,0.6151,0.6976,0.7818,failed-vetting,failed-vetting
AIM/CGE 2.1,TERL_2D_LowCarbonTransportPolicy,0.1967,0.2244,0.2704,0.3234,0.3779,0.4415,0.5024000000000001,0.5725,0.6496000000000001,0.7284,failed-vetting,failed-vetting
AIM/CGE 2.1,TERL_2D_NoTransportPolicy,0.1978,0.2265,0.2727,0.3262,0.3807,0.4457,0.5192,0.5975,0.6778000000000001,0.7598,failed-vetting,failed-vetting
AIM/CGE 2.1,TERL_Baseline_LowCarbonTransportPolicy,0.1963,0.2255,0.2654,0.3055,0.3474,0.382999999999999,0.431,0.493,0.5581,0.6218,failed-vetting,failed-vetting
AIM/CGE 2.1,TERL_Baseline_NoTransportPolicy,0.1974,0.2273,0.2678,0.3106,0.3509,0.3895,0.439,0.5007,0.5663,0.6277,failed-vetting,failed-vetting
AIM/CGE 2.2,EN_INDCi2030_1000f,0.3352,0.4459,0.5388,0.645,0.7662,0.9062,1.0642,1.2269,1.3919,1.5592,C3,C3: limit warming to 2°C (>67%)
AIM/CGE 2.2,EN_INDCi2030_1200,0.3352,0.4459,0.5388,0.645,0.7662,0.9062,1.0642,1.2269,1.3919,1.5592,C4,C4: limit warming to 2°C (>50%)
AIM/CGE 2.2,EN_INDCi2030_1200f,0.3352,0.4459,0.5388,0.645,0.7662,0.9062,1.0642,1.2269,1.3919,1.5592,C4,C4: limit warming to 2°C (>50%)
AIM/CGE 2.2,EN_INDCi2030_1400,0.3352,0.4459,0.5388,0.645,0.7647,0.8998,1.0567,1.2184,1.3823,1.5485,C4,C4: limit warming to 2°C (>50%)
AIM/CGE 2.2,EN_INDCi2030_1400f,0.3352,0.4459,0.5388,0.645,0.7563,0.8863,1.0409,1.2004,1.3621,1.5261,C4,C4: limit warming to 2°C (>50%)
AIM/CGE 2.2,EN_INDCi2030_1600,0.3352,0.4459,0.5388,0.645,0.751,0.8793,1.0328,1.1912,1.3519,1.5148,C5,C5: limit warming to 2.5°C (>50%)
AIM/CGE 2.2,EN_INDCi2030_1600f,0.3352,0.4459,0.5388,0.645,0.7464,0.8732,1.0259,1.1834,1.3433,1.5054,C5,C5: limit warming to 2.5°C (>50%)
