Model,Scenario,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100,Category,Category_name
AIM/CGE 2.2,EN_NPi2020_1000f,9.7129,10.4456,15.5674,18.254,18.5353,22.2647,27.1491,32.6365,39.0117,42.7834,C3,C3: limit warming to 2°C (>67%)
AIM/CGE 2.2,EN_NPi2020_1200,9.7129,10.4456,15.6502,18.3415,18.6918,22.4981,27.3867,32.5585,36.4424,39.7556,C3,C3: limit warming to 2°C (>67%)
AIM/CGE 2.2,EN_NPi2020_1200f,9.7129,10.4456,15.1753,17.8854,17.9582,21.2749,26.1629,31.4669,37.4203,40.9062,C4,C4: limit warming to 2°C (>50%)
AIM/CGE 2.2,EN_NPi2020_1400,9.7129,10.4456,15.1477,17.796,17.7949,21.0179,25.8828,31.0804,35.724,39.1067,C4,C4: limit warming to 2°C (>50%)
AIM/CGE 2.2,EN_NPi2020_1400f,9.7129,10.4456,15.0272,17.6861,17.5915,20.6221,25.4533,30.6314,36.1481,39.7293,C4,C4: limit warming to 2°C (>50%)
AIM/CGE 2.2,EN_NPi2020_1600,9.7129,10.4456,14.8254,17.5166,17.2593,19.9046,24.4208,29.5371,34.6552,38.4632,C5,C5: limit warming to 2.5°C (>50%)
AIM/CGE 2.2,EN_NPi2020_1600f,9.7129,10.4456,14.8254,17.5166,17.2593,19.9046,24.4208,29.5371,34.7039,38.5742,C5,C5: limit warming to 2.5°C (>50%)
AIM/CGE 2.2,EN_NPi2020_1800,9.7129,10.4456,14.664,17.3455,17.0334,19.3322,23.6653,28.7054,33.8177,37.6367,C5,C5: limit warming to 2.5°C (>50%)
AIM/CGE 2.2,EN_NPi2020_1800f,9.7129,10.4456,14.664,17.3455,17.0334,19.3322,23.6653,28.7054,33.8177,37.6367,C5,C5: limit warming to 2.5°C (>50%)
AIM/CGE 2.2,EN_NPi2020_300f,9.7129,10.4456,15.9927,20.0506,23.7299,28.6907,34.68,39.9566,43.2262,46.0654,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot
AIM/CGE 2.2,EN_NPi2020_400f,9.7129,10.4456,15.9902,19.9118,23.6101,28.5402,34.5664,39.9764,43.1566,46.0297,C2,C2: return warming to 1.5°C (>50%) after a high overshoot
AIM/CGE 2.2,EN_NPi2020_500f,9.7129,10.4456,15.9674,19.819,23.1871,27.9743,33.8922,39.8726,42.9159,45.7814,C2,C2: return warming to 1.5°C (>50%) after a high overshoot
AIM/CGE 2.2,EN_NPi2020_600,9.7129,10.4456,15.9927,20.2161,23.8702,28.4138,33.0729,36.4626,39.4186,41.941,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot
AIM/CGE 2.2,EN_NPi2020_600f,9.7129,10.4456,15.941,19.5457,22.0729,26.8046,32.3197,38.5362,42.1899,45.2586,C2,C2: return warming to 1.5°C (>50%) after a high overshoot
AIM/CGE 2.2,EN_NPi2020_700,9.7129,10.4456,15.9927,20.0073,23.685,28.4428,33.154,36.557,39.5252,42.0414,C3,C3: limit warming to 2°C (>67%)
AIM/CGE 2.2,EN_NPi2020_700f,9.7129,10.4456,15.8742,19.1813,20.6886,25.0675,30.3286,36.307,41.3786,44.2566,C3,C3: limit warming to 2°C (>67%)
