Model,Scenario,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100,Category,Category_name
AIM/CGE 2.0,SSP1-45,52.8108,53.2255,53.9121,53.2654,48.2978,44.2628,39.0595,33.2634,27.491,22.2455,C6,C6: limit warming to 3°C (>50%)
AIM/CGE 2.0,SSP1-Baseline,52.8512,53.9426,54.824,53.6802,48.9584,46.2556,43.1191,38.2761,32.9818,27.8755,C7,C7: limit warming to 4°C (>50%)
AIM/CGE 2.0,SSP2-19,55.8637,65.2496,33.4822,18.8268,12.7029,7.7125,6.3307,5.5216,5.0892,4.9085,failed-vetting,failed-vetting
AIM/CGE 2.0,SSP2-26,55.8767,65.2322,53.2768,42.0574,37.5413,34.0545,23.2333,19.3452,16.2071,14.8023,failed-vetting,failed-vetting
AIM/CGE 2.0,SSP2-34,55.8767,65.2322,65.2941,62.7507,59.9405,56.8711,55.0358,51.6766,47.6292,43.518,failed-vetting,failed-vetting
AIM/CGE 2.0,SSP2-45,55.8767,65.2322,71.8482,76.1013,74.9127,71.1156,68.7507,67.1631,64.5787,61.9293,failed-vetting,failed-vetting
AIM/CGE 2.0,SSP2-60,55.8767,65.2322,72.6808,77.8997,80.8232,86.7056,92.3242,94.6626,95.0326,94.0674,failed-vetting,failed-vetting
AIM/CGE 2.0,SSP2-Baseline,55.9061,65.9777,74.8299,80.458,83.9644,90.6526,95.8037,98.5888,99.5782,101.7238,failed-vetting,failed-vetting
AIM/CGE 2.0,SSP3-34,57.8759,74.3766,89.5617,76.4504,76.74,75.4046,64.7905,54.8271,46.2436,39.7986,failed-vetting,failed-vetting
AIM/CGE 2.0,SSP3-45,57.8759,74.3766,92.2212,95.8675,102.5772,98.6395,101.5215,100.4959,94.3172,82.7398,failed-vetting,failed-vetting
AIM/CGE 2.0,SSP3-60,57.8759,74.3766,92.2967,101.8026,112.885,129.2099,139.2895,145.9527,153.2934,158.7011,failed-vetting,failed-vetting
