2020,2030,2040,2050,2060,2070,2080,2090,2100,Agg_Category
53461.9662131457,44215.96530008119,31991.88230156896,21731.22488914756,12864.265833092868,7848.278231622121,6631.9200963833055,7120.934948730877,7455.646597176163,C1234
57146.4433834547,46184.74129407779,35148.13618486068,24473.89936761322,15508.3323813567,8740.45091999444,4480.50995026788,2474.6515210277403,885.9055806535,C1234
53346.90688381871,45024.13742621946,33261.40720396328,23316.47389760362,14778.151236054458,8037.31885315126,3947.60395233913,2115.82357605255,1221.0472713646718,C1234
57316.96391112089,48496.10559410945,37121.28776681635,29953.043311278856,23813.10010399832,18733.64182652376,12247.675027955229,6888.13065237178,3691.10237669273,C1234
57381.74412420149,39312.3846797697,24514.61619641635,8922.32618937066,2765.81316398786,-1112.1408760447905,-3575.1484339853687,-4963.4280506144005,-5449.749517387871,C1234
57561.762961658525,29915.6408331035,9974.273565836864,5264.295190194045,6120.818085055227,6737.441031727496,7276.939090094184,7665.358490588826,8107.777279677342,C1234
57614.26383371499,39754.08971457809,25323.98065113503,11920.86687172202,4575.14115850639,401.4319545786798,-2863.555036306721,-4199.560113108,-5061.75367294619,C1234
57469.11770407269,34535.49230634814,15581.340675895968,6443.436196645492,5853.086074710024,6461.916161843028,7119.990921881288,7590.683442869131,7839.930127494586,C1234
53460.1491972459,33801.31870009414,17289.74413521397,6221.307662535491,5526.302228001224,5995.829753225827,6602.344575296487,7024.81669762273,7264.791279240186,C1234
57440.185969514845,40871.17662834017,27651.36648817411,14857.29091847645,6220.24425256817,1976.37895115264,-1879.4019936207,-3481.563972091069,-4474.04575352788,C1234
53189.88164068431,38028.39968217076,24590.582510321463,15339.413847114733,5727.068037148688,2113.315757396602,-1242.8054455359838,-1955.63218331814,-2266.70416666683,C1234
57475.02816605612,40752.46859141257,24669.640594972738,13738.031533855936,7851.918560207485,6405.0502561246185,7089.650307475283,7618.594145461019,7866.718410425797,C1234
57356.71811034272,44679.22553867776,32200.9684538032,20864.14786193107,10525.1474086604,4969.14182742855,664.0648255169305,-847.5665306483303,-2290.122867479279,C1234
58797.848835245575,43042.17067540682,27037.838381214915,20657.040616115715,13267.60593677153,10726.764144251412,7214.580346189304,6560.996766427999,4639.877445307529,C1234
58758.144081015584,55094.275192316505,31054.52261537592,20215.383525255715,10456.55759234353,8103.451361461412,6140.541322129305,4738.384370618,3599.1424409675296,C1234
57978.32029482788,47703.967769870695,26924.88779466491,16591.323469155715,7802.52959280453,6181.374612211412,5756.823695089304,5603.656746098,4717.63263338753,C1234
58947.49112567559,55239.85540300375,30945.346782084915,18111.946064595715,13506.48984841153,9895.640810581412,10140.050973879304,10176.710596458,9221.72800752753,C1234
58983.83966774558,55030.10288460523,38440.05093170792,21151.66089896172,17210.704212011533,6380.107110111412,2541.5476702603046,1578.4471852599995,1073.0720256805307,C1234
58768.073756325575,54367.76511192375,36156.43401846392,20344.06403777272,20604.27678147153,12811.585322171411,9510.260012170304,8061.800832653,7909.23127708753,C1234
58090.84038646558,53865.27410509523,41926.77292162273,24996.832139769715,21931.91119481153,10695.915583571412,6126.626820139303,2965.2858284380004,1410.2757952375305,C1234
58090.84038646558,53865.27410509523,41953.62937036515,28831.08593078072,28531.78629744153,17299.85569672941,9830.960625949305,4533.924419228,2175.80456505753,C1234
58982.67162193558,55252.97907742523,30491.87965755492,16812.426371647718,11438.43669342153,4663.497667306412,3004.8715888093043,2242.695316268,1417.24419035153,C1234
58963.95241192559,49840.34859718404,27975.56078930292,18037.777191305715,15545.16881879153,12073.252012034412,9760.299828209305,8021.213363024,7528.95232103653,C1234
58035.94766729558,46823.70283904563,28490.79102535592,25524.80228938572,18208.58653843153,11997.708482113412,7295.206440929303,4813.859665668,2575.73971395753,C1234
58909.48606124557,49405.071880689626,33418.729890480914,23001.14195242572,21436.14116111153,13550.325375521412,9784.356277992303,7934.210101983999,7902.658929569529,C1234
58051.21436441558,48030.78745848226,32454.48543945192,25159.85263693572,24973.70105610153,15950.963064443413,9474.360354679304,6311.675255578,3925.6149638075294,C1234
58996.20765987558,50957.56707488322,37499.52577397692,27676.470724695715,22764.98120070153,17640.04358047141,13318.848514949304,8140.865888499,7767.8921835765295,C1234
58066.99372777558,49821.01562668782,37445.72987486592,28726.54855917572,28076.18706959153,18454.89447804541,12531.542970439305,6633.560974827999,4177.14198676753,C1234
58888.89676574559,41699.16016166949,21301.609235938915,17058.475408995717,7552.29653129153,3779.423837734412,2792.683912223304,2253.0950209370003,1597.2951757275305,C1234
58919.54534018558,45927.49675284137,22818.446652424915,13591.364514961717,9402.606100821533,8989.073541127413,8435.422633589304,8133.965882594,7780.84076479153,C1234
58931.44882040558,47361.518030975625,26224.58280876392,18205.55554797572,15206.132313081527,8076.487615361412,4543.553463319304,2370.832628358001,1004.78947344753,C1234
56051.77714402473,37298.02330701254,17938.715774720655,7781.474603133617,972.3382702261,-1897.079920512804,-1906.464812995804,-1797.58612830285,-2088.768835043141,C1234
57316.21177403352,48416.56941081304,37359.37561193548,26927.18330880316,21526.61116380754,18942.83289537792,14811.196128308437,10883.92479937247,8303.21892926808,C1234
56295.7174368858,40363.67646460401,26600.17275696065,16739.86905312962,11437.7481532411,8596.440842053196,6761.700460739196,5671.143308902149,4541.865857509861,C1234
57456.14288089713,56839.07017146648,45611.965591707376,32090.615120910177,18542.76379643497,12759.523988006977,9579.719484823856,8063.623524712049,7503.2579411597,C1234
56887.94947570163,53894.35100375832,28145.46008727165,17186.704666123616,9789.1410273971,7378.421285237197,6526.584841052196,5048.59573685815,3755.110435202861,C1234
57852.133547395664,54809.8500229782,37839.41882162225,27274.53285932327,19733.719376266745,14556.45473233156,10170.84321265181,10119.93328979272,6382.3319553875,C1234
57330.77136397558,53729.307429696506,32352.26293314891,21291.345809375714,10459.984346665531,8168.785691013411,5501.502465379303,5048.848446925,5265.503279829531,C1234
57163.7293692007,43433.04576882834,28858.575730786542,20199.34917115924,12943.24343833631,9299.35948434071,6630.17994580508,5778.12020745432,5035.19808484403,C1234
57607.635340435576,47566.88808196225,35428.964552845915,26891.06643138572,21059.19173366453,16763.47212638441,12280.408399137305,8302.306040159,6545.16568841353,C1234
55666.88174722473,36382.136846710775,17743.31255985665,9613.698164163618,1821.8003028931,-687.210147195803,-1596.9937201988034,-1533.80948010185,-2438.75788413514,C1234
53038.02029806471,41299.99983543036,29361.300272960663,21675.11928588173,15886.636287799089,11461.765561367803,7882.277762183015,5278.14921503926,3704.12799992857,C1234
53035.97700657471,41358.90269401036,29285.589253280665,21582.11120509773,15884.871017972086,11399.664690374802,8029.478074323017,5167.75522263626,3475.31575515457,C1234
56659.24266925903,55211.06576870142,34821.22244980925,21754.96014660476,12419.314373221836,8841.179545546725,6499.509939341103,5311.574869914959,4062.6726371433,C1234
55787.955054509024,53507.12343153141,34702.49026347925,21734.178866854752,12324.897493736837,8877.629179672726,6462.333913856102,5349.5373018849605,4161.5692298853,C1234
55555.49747267471,51828.188105870366,34686.71974380066,21731.231819231733,12299.682518636087,8933.257403409802,6582.939883919016,5358.74620167626,4180.034903293569,C1234
52712.592014486254,45770.028216752966,35048.11800099259,25608.485831016143,17823.77133658495,11438.52916580179,3145.92427596508,-2073.0513811155893,-2588.8571092760485,C1234
55517.1733340287,39701.4496904685,28478.36752084368,19395.697507879893,10816.075730991526,7339.79605115621,4718.79341495699,3549.568765327359,2079.7872779155487,C1234
52856.93128716964,38115.89945182426,26358.15143535376,14515.082579861615,9899.8772593681,7789.481674335762,6714.4753031580485,6142.847761087169,6486.304190229672,C1234
54656.78786904928,49628.931316950606,38186.30606211685,29523.52822034947,22644.00975628909,20628.99222862054,17281.12023701066,15048.36725856295,13694.215492485422,C1234
55175.88837781361,51885.92627395243,40961.93379903674,30058.94096259956,24365.79410002425,20442.84274265072,16935.07743040416,12472.15097243468,9531.770963538327,C1234
55104.76879611956,49560.05426234526,37937.03911951895,27950.03571683922,21879.52729700902,20273.21845639985,17295.1344631894,14938.16396099124,13610.6309757209,C1234
54603.55113986816,47622.21817531024,32277.714119145683,21339.13806926262,12691.52489159196,11084.60605604609,8827.98075489292,7138.44007279632,5874.958941695821,C1234
