2020,2030,2040,2050,2060,2070,2080,2090,2100,Cluster
67625.99031276217,82209.6659956341,89613.1583132507,93512.6293396393,95138.8475975798,99483.43600559156,104332.21282848254,110766.69990905818,115685.25236407969,2
60946.21678499455,67858.21439958544,72735.36088041677,72462.33915262694,71525.20549481755,71157.4590837981,68972.61335405124,63532.82002808104,53838.4993102924,2
62945.42151384456,79964.67877847544,100043.8270922868,117363.61329296694,129246.68693709756,139789.88003538808,147951.39061707124,151809.63546648104,147703.76409793238,2
61649.98567274516,71179.1881281551,77470.544878893,81532.4482459983,84821.62660870318,89616.38867463596,93005.76960612394,92101.40303863598,83530.31928598418,2
61460.38007412317,71045.8497317111,77405.338840415,81635.5300561203,84635.76236352518,89069.07740330996,92231.13385651594,90332.301273278,82277.90183871168,2
61578.11353156316,71379.5074607911,77711.143164555,81895.4790238503,84861.94591219518,89240.23773530996,92363.66825752596,90413.041061448,82314.35390258608,2
58270.96105230316,66595.12732877111,71958.677184505,75516.9300471803,77930.61458254217,81744.06622891997,84422.93326776594,83081.03393161799,76162.81244306898,2
61578.19061392316,71379.3847501611,77710.56540135501,81898.7503344303,84861.71706977517,89241.12084414996,92372.07740645594,90427.75390930798,82335.99043383167,2
61878.31750798316,72394.9243053611,79540.679596075,84630.0069174203,88501.62912697518,93755.82770348997,97619.02784208594,96107.37080041798,87879.99438740168,2
61878.31750798316,72394.9243053611,79540.679596075,84630.0069174203,88501.62912697518,93755.82770348997,97619.02784208594,96107.37080041798,87879.99438740168,2
61578.19061392316,71379.3847501611,77710.56540135501,81898.7503344303,84861.71706977517,89241.12084414996,92372.07740645594,90427.75390930798,82335.99043383167,2
61578.19061392316,71379.3847501611,77710.56540135501,81898.7503344303,84861.71706977517,89241.12084414996,92372.07740645594,90427.75390930798,82335.99043383167,2
58152.43413741316,66264.0573432111,71658.139761145,75255.94570029031,77706.51026781218,81568.33410103997,84270.48204389594,82954.81037397798,75976.91334427898,2
55963.315448715584,55066.50277984361,60539.52983466414,65143.64470942082,69676.46155781433,74625.3310388355,79407.85429501704,81318.44367686902,80004.23990086166,2
58022.87124236537,68850.37655799849,77245.7314819781,83536.0016399898,88924.2513072301,94599.01817652096,99213.16536345203,101768.0546131992,98020.31822239858,2
60206.66383117384,71048.54755744849,79596.2470465381,85844.33534243981,91246.5015535201,96829.06167265096,101513.67392426204,103980.89800098918,99845.33638597856,2
