Model,Scenario,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100,Category,Category_name
AIM/CGE 2.1,CD-LINKS_NPi,,59452.92757603454,66150.39009383474,71211.97628895399,74737.16454757204,79062.29056689714,83943.4650163888,88147.66543016644,92717.33141200485,96284.0639969045,failed-vetting,failed-vetting
AIM/CGE 2.1,CD-LINKS_NPi2020_1000,,57248.8973734312,33492.364982974366,19284.335353697163,14788.429143703896,8373.63998612419,7273.32060650704,8426.203854772477,9048.990902196294,7896.921067380048,C3,C3: limit warming to 2°C (>67%)
AIM/CGE 2.1,CD-LINKS_NPi2020_1600,,57821.41653099615,36637.34487411525,31239.335667603827,27604.042910067543,22469.83460810849,21767.46532205456,23352.23251543874,23861.49820491908,21333.575787339298,C5,C5: limit warming to 2.5°C (>50%)
AIM/CGE 2.1,CD-LINKS_NPi2020_400,,57304.72828332141,31253.752624492183,13704.529491100771,263.645741289223,-1698.499467001564,-1402.2973266892916,-1319.5969434814824,-1135.782806651364,-1308.6838751547696,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot
AIM/CGE 2.1,CD-LINKS_NoPolicy,,58957.39497169899,66379.84711257003,72585.1773169034,76097.57571212635,79474.58323572394,83924.2624830092,89310.58010880074,93070.32979819443,95860.2923231152,failed-vetting,failed-vetting
AIM/CGE 2.1,CO_Bridge,,57139.71450539473,40976.7711189129,27450.79805808044,15419.9888360993,11187.768850862903,9496.54073087997,8539.70372883022,7758.058970508918,7005.358708387734,C3,C3: limit warming to 2°C (>67%)
AIM/CGE 2.1,CO_CurPol,,57323.899244574175,61977.64781635537,65876.6456399706,67372.68305507647,68167.91431128618,69061.46583406831,70285.6822800067,71952.79723864562,73435.89012000483,C7,C7: limit warming to 4°C (>50%)
AIM/CGE 2.1,EMF33_Baseline,,59722.75506760829,68363.82815990743,75164.9943506022,79177.1581526628,83725.88542492958,92080.72674569176,96390.91715130734,98955.80158105356,101371.89549114367,failed-vetting,failed-vetting
AIM/CGE 2.1,EMF33_Med2C_cost100,,58012.165185296966,31940.75678657168,30021.043972326912,22180.83813038081,16013.54464359477,16000.96053284296,14655.0908626924,15476.50866533104,16320.24437017794,failed-vetting,failed-vetting
AIM/CGE 2.1,EMF33_Med2C_full,,58009.01550775696,31911.39287041168,31101.315163519903,23143.78135923881,17313.74822612377,14733.43718028796,15251.6187333924,15880.03300173104,17219.859920077943,failed-vetting,failed-vetting
AIM/CGE 2.1,EMF33_Med2C_nobeccs,,58008.57128393356,31908.64540521548,28664.398287573928,22105.07596189969,14768.10613543835,12284.9600866308,13706.59309707532,15044.98137152886,16121.967822169,failed-vetting,failed-vetting
AIM/CGE 2.1,EMF33_Med2C_nofuel,,58031.54931856356,31981.255111336057,27136.16390840187,22374.86697482593,14862.051861131573,11820.22693956662,13100.08943661116,14776.33052028366,15762.95637387586,failed-vetting,failed-vetting
AIM/CGE 2.1,EMF33_Med2C_none,,58060.39357050616,32086.01772156425,26603.33679337583,21728.60259399755,15384.17422873849,11722.27082208256,12623.68274013874,14740.50993941908,15752.9812790393,failed-vetting,failed-vetting
AIM/CGE 2.1,EMF33_WB2C_cost100,,58145.21149328013,32719.762559443978,19710.49585437622,12790.89940120951,4792.08866923518,1089.337236388921,2933.461115565869,4400.13235242148,5519.87448714929,failed-vetting,failed-vetting
AIM/CGE 2.1,EMF33_WB2C_full,,58142.06181574012,32690.398643283977,21449.36375921622,14498.160221643511,5076.49916615218,1876.2382729669205,4121.60318436587,5886.436639721481,7133.99615081929,failed-vetting,failed-vetting
AIM/CGE 2.1,EMF33_tax_hi_full,,59786.475008181136,43404.181575698254,37709.697527661294,30096.26960318341,20740.265185699773,14571.125829204058,11480.236080499888,8856.782599120304,6340.501345168128,failed-vetting,failed-vetting
AIM/CGE 2.1,EMF33_tax_hi_none,,59492.8173584934,43537.09902119367,38662.43214894966,32164.89670057166,24599.56181265448,19735.01761945313,17177.156458916284,14355.198815886924,11160.289347761733,failed-vetting,failed-vetting
AIM/CGE 2.1,EMF33_tax_lo_full,,59681.84675636993,48414.65742439573,47246.19584547095,46071.08567307748,43969.14073989233,38469.24326280556,30235.61846809109,22864.396708970948,18695.77843008188,failed-vetting,failed-vetting
AIM/CGE 2.1,EMF33_tax_lo_none,,59839.31605856257,49047.03863122294,48841.80820117757,48261.26457804527,47165.52432105674,42702.12902159328,35259.455935794416,29190.0765506358,26230.32836418669,failed-vetting,failed-vetting
AIM/CGE 2.1,TERL_15D_LowCarbonTransportPolicy,,57563.89269692657,28818.25311626442,13074.0689630468,8648.13950758014,4713.59582310807,2616.59704535289,1002.9445785596992,-1299.43533486322,-3104.7076425486725,failed-vetting,failed-vetting
AIM/CGE 2.1,TERL_15D_NoTransportPolicy,,57664.28370480135,29358.22760085042,13436.79834768314,9095.541197038056,5509.2579499715,3395.133686183881,1505.1043365612234,-1018.1120462448268,-2983.49613442952,failed-vetting,failed-vetting
AIM/CGE 2.1,TERL_2D_LowCarbonTransportPolicy,,57701.1084195727,34213.81805615847,28473.896838379293,20630.8660838545,14561.25340254568,10869.37331019172,8696.19532927298,7337.33228246184,5447.81705055548,failed-vetting,failed-vetting
AIM/CGE 2.1,TERL_2D_NoTransportPolicy,,57780.35219042512,34754.60480255198,29161.38160350239,21271.24846686314,15097.0956646623,11442.5069031872,9830.67028519764,8158.74157302374,5920.95807859456,failed-vetting,failed-vetting
AIM/CGE 2.1,TERL_Baseline_LowCarbonTransportPolicy,,58488.181565028826,64223.662009862026,68119.49623576264,68868.46713963128,71324.34972198945,76008.20739671038,81042.43518098592,84105.64044273374,86105.81903781992,failed-vetting,failed-vetting
AIM/CGE 2.1,TERL_Baseline_NoTransportPolicy,,59118.95043127899,66097.30103731004,70867.46743979341,72255.19576955635,75763.60670726394,81290.5745105292,86864.76708800074,89956.09541449444,93088.7373836152,failed-vetting,failed-vetting
AIM/CGE 2.2,EN_INDCi2030_1000f,,59085.0774470792,55841.250294853045,33144.59561981519,25494.17408641357,13954.463482260073,4512.234588624473,1708.3276666405034,1920.9507785396409,2039.521550949092,C3,C3: limit warming to 2°C (>67%)
AIM/CGE 2.2,EN_INDCi2030_1200,,59085.0774470792,55854.22508581735,33556.32552834863,26379.202357031583,15067.526774526694,7817.409086137836,8091.590109503946,8270.540171304467,8380.588869243744,C4,C4: limit warming to 2°C (>50%)
AIM/CGE 2.2,EN_INDCi2030_1200f,,59062.10223862874,55881.32168287843,36112.50407906768,30370.514644861567,20861.523334844267,9591.57689497077,1775.0179945475645,1953.9335648004624,2084.2695420455307,C4,C4: limit warming to 2°C (>50%)
AIM/CGE 2.2,EN_INDCi2030_1400,,59063.92894624159,55860.78860035129,37496.78869684925,32165.542733662085,24562.14860225084,12098.078493837063,8140.670264468902,8326.60541235719,8443.584782279999,C4,C4: limit warming to 2°C (>50%)
AIM/CGE 2.2,EN_INDCi2030_1400f,,59060.98449147985,55858.12145153597,39715.43063587073,34513.16864733066,27583.49193464406,16165.466970529,6528.760402453234,1956.010036281304,2116.744395376352,C4,C4: limit warming to 2°C (>50%)
AIM/CGE 2.2,EN_INDCi2030_1600,,59063.92894624159,55857.67470824565,41272.32116922483,35865.23648978716,29238.198962989733,18777.89811025051,8398.490012140226,8353.700557220693,8471.227329470385,C5,C5: limit warming to 2.5°C (>50%)
AIM/CGE 2.2,EN_INDCi2030_1600f,,59063.92894624159,55857.67470824565,42795.4022824104,37144.40863192368,30841.532525047045,21418.89951622821,10280.951157115416,5197.9487971515055,5296.387591034304,C5,C5: limit warming to 2.5°C (>50%)
